IdOperacion;FECHA_INICIO;FECHA_FIN;IdUsuario;IdTipoOperacion;NoOperacion;Importe;Estado
OPE0081;13/03/2024 12:21;12/04/2024 17:00;USER003;COMPRA02;81;.00€;Correcto
OPE0082;13/03/2024 12:21;12/04/2024 13:03;USER003;COMPRA02;82;.00€;Finalizado
OPE0083;13/03/2024 12:21;12/04/2024 21:24;USER008;COMPRA02;83;.00€;Finalizado
OPE0084;13/03/2024 12:21;12/04/2024 03:50;USER001;COMPRA02;84;.00€;Finalizado
OPE0085;13/03/2024 12:21;12/04/2024 10:16;USER005;COMPRA02;85;.00€;Error
OPE0086;13/03/2024 12:21;12/04/2024 03:39;USER0010;COMPRA02;86;.00€;Finalizado
OPE0087;13/03/2024 12:21;12/04/2024 09:52;USER005;COMPRA02;87;.00€;Correcto
OPE0088;13/03/2024 12:21;12/04/2024 04:16;USER002;COMPRA02;88;.00€;Finalizado
OPE0089;13/03/2024 12:21;12/04/2024 23:48;USER003;COMPRA02;89;.00€;Error
OPE0090;13/03/2024 12:21;12/04/2024 03:01;USER0010;COMPRA02;90;.00€;Error
OPE0091;13/03/2024 12:21;12/04/2024 06:31;USER005;COMPRA02;91;.00€;Correcto
OPE0092;13/03/2024 12:21;12/04/2024 23:53;USER005;COMPRA02;92;.00€;Finalizado
OPE0093;13/03/2024 12:21;12/04/2024 04:19;USER008;COMPRA02;93;.00€;Error
OPE0094;13/03/2024 12:21;12/04/2024 17:34;USER001;COMPRA02;94;.00€;Error
OPE0095;13/03/2024 12:21;12/04/2024 11:14;USER009;COMPRA02;95;.00€;Correcto
OPE0096;13/03/2024 12:21;12/04/2024 01:09;USER008;COMPRA02;96;.00€;Correcto
OPE0097;13/03/2024 12:21;12/04/2024 11:31;USER005;COMPRA02;97;.00€;Error
OPE0098;13/03/2024 12:21;12/04/2024 15:58;USER004;COMPRA02;98;.00€;Finalizado
OPE0099;13/03/2024 12:21;12/04/2024 15:42;USER006;COMPRA02;99;.00€;Finalizado
OPE00100;13/03/2024 12:21;12/04/2024 09:13;USER009;COMPRA02;100;.00€;Correcto
OPE001;07/04/2024 01:47;07/04/2024 03:22;USER008;COMPRA05;1;.00€;Finalizado
OPE002;07/04/2024 01:47;07/04/2024 22:29;USER004;COMPRA05;2;.00€;Error
OPE003;07/04/2024 01:47;07/04/2024 04:01;USER009;COMPRA05;3;.00€;Finalizado
OPE004;07/04/2024 01:47;07/04/2024 16:09;USER007;COMPRA05;4;.00€;Finalizado
OPE005;07/04/2024 01:47;07/04/2024 17:51;USER002;COMPRA05;5;.00€;Correcto
OPE006;07/04/2024 01:47;07/04/2024 12:02;USER001;COMPRA05;6;.00€;Finalizado
OPE007;07/04/2024 01:47;07/04/2024 14:38;USER002;COMPRA05;7;.00€;Correcto
OPE008;07/04/2024 01:47;07/04/2024 04:18;USER0010;COMPRA05;8;.00€;Error
OPE009;07/04/2024 01:47;07/04/2024 17:50;USER001;COMPRA05;9;.00€;Finalizado
OPE0010;07/04/2024 01:47;07/04/2024 13:49;USER001;COMPRA05;10;.00€;Error
OPE0011;07/04/2024 01:47;07/04/2024 03:36;USER009;COMPRA05;11;.00€;Finalizado
OPE0012;07/04/2024 01:47;07/04/2024 13:17;USER003;COMPRA05;12;.00€;Correcto
OPE0013;07/04/2024 01:47;07/04/2024 05:09;USER007;COMPRA05;13;.00€;Error
OPE0014;07/04/2024 01:47;07/04/2024 16:30;USER006;COMPRA05;14;.00€;Error
OPE0015;07/04/2024 01:47;07/04/2024 14:25;USER009;COMPRA05;15;.00€;Finalizado
OPE0016;07/04/2024 01:47;07/04/2024 09:26;USER005;COMPRA05;16;.00€;Finalizado
OPE0017;07/04/2024 01:47;07/04/2024 16:25;USER007;COMPRA05;17;.00€;Error
OPE0018;07/04/2024 01:47;07/04/2024 21:11;USER005;COMPRA05;18;.00€;Correcto
OPE0019;07/04/2024 01:47;07/04/2024 02:01;USER008;COMPRA05;19;.00€;Error
OPE0020;07/04/2024 01:47;07/04/2024 11:19;USER007;COMPRA05;20;.00€;Finalizado
OPE0021;07/04/2024 01:47;07/04/2024 11:36;USER003;COMPRA05;21;.00€;Finalizado
OPE0022;07/04/2024 01:47;07/04/2024 00:58;USER009;COMPRA05;22;.00€;Finalizado
OPE0023;07/04/2024 01:47;07/04/2024 05:49;USER007;COMPRA05;23;.00€;Error
OPE0024;07/04/2024 01:47;07/04/2024 10:33;USER003;COMPRA05;24;.00€;Finalizado
OPE0025;07/04/2024 01:47;07/04/2024 22:45;USER0010;COMPRA05;25;.00€;Error
OPE0026;07/04/2024 01:47;07/04/2024 02:00;USER008;COMPRA05;26;.00€;Correcto
OPE0027;07/04/2024 01:47;07/04/2024 02:53;USER006;COMPRA05;27;.00€;Correcto
OPE0028;07/04/2024 01:47;07/04/2024 04:17;USER008;COMPRA05;28;.00€;Correcto
OPE0029;07/04/2024 01:47;07/04/2024 13:51;USER0010;COMPRA05;29;.00€;Finalizado
OPE0030;07/04/2024 01:47;07/04/2024 02:38;USER003;COMPRA05;30;.00€;Finalizado
OPE0031;07/04/2024 01:47;07/04/2024 12:54;USER001;COMPRA05;31;.00€;Correcto
OPE0032;07/04/2024 01:47;07/04/2024 18:19;USER003;COMPRA05;32;.00€;Correcto
OPE0033;07/04/2024 01:47;07/04/2024 00:15;USER003;COMPRA05;33;.00€;Correcto
OPE0034;07/04/2024 01:47;07/04/2024 07:23;USER001;COMPRA05;34;.00€;Error
OPE0035;07/04/2024 01:47;07/04/2024 15:28;USER008;COMPRA05;35;.00€;Error
OPE0036;07/04/2024 01:47;07/04/2024 22:06;USER004;COMPRA05;36;.00€;Correcto
OPE0037;07/04/2024 01:47;07/04/2024 01:26;USER009;COMPRA05;37;.00€;Error
OPE0038;07/04/2024 01:47;07/04/2024 06:25;USER001;COMPRA05;38;.00€;Error
OPE0039;07/04/2024 01:47;07/04/2024 13:24;USER002;COMPRA05;39;.00€;Correcto
OPE0040;07/04/2024 01:47;07/04/2024 15:10;USER005;COMPRA05;40;.00€;Finalizado
OPE0041;07/04/2024 01:47;07/04/2024 22:07;USER007;COMPRA05;41;.00€;Finalizado
OPE0042;07/04/2024 01:47;07/04/2024 05:05;USER002;COMPRA05;42;.00€;Correcto
OPE0043;07/04/2024 01:47;07/04/2024 21:10;USER0010;COMPRA05;43;.00€;Correcto
OPE0044;07/04/2024 01:47;07/04/2024 23:54;USER009;COMPRA05;44;.00€;Finalizado
OPE0045;07/04/2024 01:47;07/04/2024 08:15;USER007;COMPRA05;45;.00€;Correcto
OPE0046;07/04/2024 01:47;07/04/2024 20:02;USER002;COMPRA05;46;.00€;Finalizado
OPE0047;07/04/2024 01:47;07/04/2024 16:39;USER0010;COMPRA05;47;.00€;Finalizado
OPE0048;07/04/2024 01:47;07/04/2024 11:04;USER007;COMPRA05;48;.00€;Correcto
OPE0049;07/04/2024 01:47;07/04/2024 01:52;USER008;COMPRA05;49;.00€;Error
OPE0050;07/04/2024 01:47;07/04/2024 17:36;USER003;COMPRA05;50;.00€;Correcto
OPE0051;07/04/2024 01:47;07/04/2024 00:59;USER006;COMPRA05;51;.00€;Finalizado
OPE0052;07/04/2024 01:47;07/04/2024 15:44;USER006;COMPRA05;52;.00€;Error
OPE0053;07/04/2024 01:47;07/04/2024 13:42;USER007;COMPRA05;53;.00€;Correcto
OPE0054;07/04/2024 01:47;07/04/2024 02:18;USER002;COMPRA05;54;.00€;Error
OPE0055;07/04/2024 01:47;07/04/2024 03:14;USER008;COMPRA05;55;.00€;Error
OPE0056;07/04/2024 01:47;07/04/2024 15:58;USER007;COMPRA05;56;.00€;Correcto
OPE0057;07/04/2024 01:47;07/04/2024 00:03;USER005;COMPRA05;57;.00€;Error
OPE0058;07/04/2024 01:47;07/04/2024 07:06;USER006;COMPRA05;58;.00€;Finalizado
OPE0059;07/04/2024 01:47;07/04/2024 06:40;USER007;COMPRA05;59;.00€;Error
OPE0060;07/04/2024 01:47;07/04/2024 15:04;USER002;COMPRA05;60;.00€;Correcto
OPE0061;07/04/2024 01:47;07/04/2024 18:21;USER009;COMPRA05;61;.00€;Finalizado
OPE0062;07/04/2024 01:47;07/04/2024 15:22;USER003;COMPRA05;62;.00€;Finalizado
OPE0063;07/04/2024 01:47;07/04/2024 20:37;USER003;COMPRA05;63;.00€;Correcto
OPE0064;07/04/2024 01:47;07/04/2024 06:46;USER0010;COMPRA05;64;.00€;Finalizado
OPE0065;07/04/2024 01:47;07/04/2024 12:22;USER002;COMPRA05;65;.00€;Finalizado
OPE0066;07/04/2024 01:47;07/04/2024 16:25;USER001;COMPRA05;66;.00€;Correcto
OPE0067;07/04/2024 01:47;07/04/2024 09:37;USER004;COMPRA05;67;.00€;Finalizado
OPE0068;07/04/2024 01:47;07/04/2024 14:51;USER007;COMPRA05;68;.00€;Error
OPE0069;07/04/2024 01:47;07/04/2024 18:22;USER004;COMPRA05;69;.00€;Error
OPE0070;07/04/2024 01:47;07/04/2024 07:41;USER006;COMPRA05;70;.00€;Error
OPE0071;07/04/2024 01:47;07/04/2024 21:24;USER008;COMPRA05;71;.00€;Error
OPE0072;07/04/2024 01:47;07/04/2024 17:12;USER002;COMPRA05;72;.00€;Correcto
OPE0073;07/04/2024 01:47;07/04/2024 17:06;USER008;COMPRA05;73;.00€;Finalizado
OPE0074;07/04/2024 01:47;07/04/2024 05:58;USER009;COMPRA05;74;.00€;Finalizado
OPE0075;07/04/2024 01:47;07/04/2024 06:33;USER003;COMPRA05;75;.00€;Error
OPE0076;07/04/2024 01:47;07/04/2024 12:15;USER009;COMPRA05;76;.00€;Error
OPE0077;07/04/2024 01:47;07/04/2024 17:18;USER009;COMPRA05;77;.00€;Finalizado
OPE0078;07/04/2024 01:47;07/04/2024 08:07;USER002;COMPRA05;78;.00€;Error
OPE0079;07/04/2024 01:47;07/04/2024 19:50;USER0010;COMPRA05;79;.00€;Error
OPE0080;07/04/2024 01:47;07/04/2024 06:31;USER007;COMPRA05;80;.00€;Error
OPE0081;07/04/2024 01:47;07/04/2024 13:25;USER0010;COMPRA05;81;.00€;Finalizado
OPE0082;07/04/2024 01:47;07/04/2024 13:34;USER009;COMPRA05;82;.00€;Finalizado
OPE0083;07/04/2024 01:47;07/04/2024 04:32;USER005;COMPRA05;83;.00€;Error
OPE0084;07/04/2024 01:47;07/04/2024 17:34;USER003;COMPRA05;84;.00€;Correcto
OPE0085;07/04/2024 01:47;07/04/2024 06:06;USER003;COMPRA05;85;.00€;Finalizado
OPE0086;07/04/2024 01:47;07/04/2024 18:49;USER006;COMPRA05;86;.00€;Error
OPE0087;07/04/2024 01:47;07/04/2024 13:56;USER006;COMPRA05;87;.00€;Finalizado
OPE0088;07/04/2024 01:47;07/04/2024 05:45;USER003;COMPRA05;88;.00€;Error
OPE0089;07/04/2024 01:47;07/04/2024 06:34;USER004;COMPRA05;89;.00€;Error
OPE0090;07/04/2024 01:47;07/04/2024 10:16;USER004;COMPRA05;90;.00€;Correcto
OPE0091;07/04/2024 01:47;07/04/2024 23:11;USER004;COMPRA05;91;.00€;Correcto
OPE0092;07/04/2024 01:47;07/04/2024 08:23;USER0010;COMPRA05;92;.00€;Correcto
OPE0093;07/04/2024 01:47;07/04/2024 19:18;USER0010;COMPRA05;93;.00€;Finalizado
OPE0094;07/04/2024 01:47;07/04/2024 21:00;USER009;COMPRA05;94;.00€;Correcto
OPE0095;07/04/2024 01:47;07/04/2024 14:23;USER002;COMPRA05;95;.00€;Error
OPE0096;07/04/2024 01:47;07/04/2024 02:29;USER007;COMPRA05;96;.00€;Finalizado
OPE0097;07/04/2024 01:47;07/04/2024 21:19;USER009;COMPRA05;97;.00€;Correcto
OPE0098;07/04/2024 01:47;07/04/2024 17:14;USER006;COMPRA05;98;.00€;Finalizado
OPE0099;07/04/2024 01:47;07/04/2024 22:45;USER001;COMPRA05;99;.00€;Correcto
OPE00100;07/04/2024 01:47;07/04/2024 10:24;USER009;COMPRA05;100;.00€;Correcto
OPE001;05/04/2024 03:03;05/04/2024 21:05;USER004;COMPRA01;1;.00€;Finalizado
OPE002;05/04/2024 03:03;05/04/2024 13:57;USER003;COMPRA01;2;.00€;Error
OPE003;05/04/2024 03:03;05/04/2024 09:00;USER004;COMPRA01;3;.00€;Finalizado
OPE004;05/04/2024 03:03;05/04/2024 00:54;USER002;COMPRA01;4;.00€;Finalizado
OPE005;05/04/2024 03:03;05/04/2024 11:01;USER004;COMPRA01;5;.00€;Finalizado
OPE006;05/04/2024 03:03;05/04/2024 07:18;USER005;COMPRA01;6;.00€;Error
OPE007;05/04/2024 03:03;05/04/2024 18:58;USER004;COMPRA01;7;.00€;Correcto
OPE008;05/04/2024 03:03;05/04/2024 01:03;USER005;COMPRA01;8;.00€;Finalizado
OPE009;05/04/2024 03:03;05/04/2024 23:22;USER002;COMPRA01;9;.00€;Finalizado
OPE0010;05/04/2024 03:03;05/04/2024 12:28;USER004;COMPRA01;10;.00€;Correcto
OPE0011;05/04/2024 03:03;05/04/2024 08:20;USER005;COMPRA01;11;.00€;Error
OPE0012;05/04/2024 03:03;05/04/2024 13:13;USER002;COMPRA01;12;.00€;Error
OPE0013;05/04/2024 03:03;05/04/2024 09:38;USER001;COMPRA01;13;.00€;Finalizado
OPE0014;05/04/2024 03:03;05/04/2024 06:01;USER002;COMPRA01;14;.00€;Correcto
OPE0015;05/04/2024 03:03;05/04/2024 08:25;USER001;COMPRA01;15;.00€;Error
OPE0016;05/04/2024 03:03;05/04/2024 09:20;USER003;COMPRA01;16;.00€;Correcto
OPE0017;05/04/2024 03:03;05/04/2024 17:08;USER003;COMPRA01;17;.00€;Correcto
OPE0018;05/04/2024 03:03;05/04/2024 10:50;USER001;COMPRA01;18;.00€;Error
OPE0019;05/04/2024 03:03;05/04/2024 18:27;USER003;COMPRA01;19;.00€;Correcto
OPE0020;05/04/2024 03:03;05/04/2024 02:39;USER004;COMPRA01;20;.00€;Error
OPE0021;05/04/2024 03:03;05/04/2024 02:18;USER004;COMPRA01;21;.00€;Finalizado
OPE0022;05/04/2024 03:03;05/04/2024 14:57;USER002;COMPRA01;22;.00€;Finalizado
OPE0023;05/04/2024 03:03;05/04/2024 20:37;USER003;COMPRA01;23;.00€;Finalizado
OPE0024;05/04/2024 03:03;05/04/2024 04:55;USER001;COMPRA01;24;.00€;Finalizado
OPE0025;05/04/2024 03:03;05/04/2024 18:15;USER001;COMPRA01;25;.00€;Correcto
OPE0026;05/04/2024 03:03;05/04/2024 07:21;USER001;COMPRA01;26;.00€;Correcto
OPE0027;05/04/2024 03:03;05/04/2024 03:30;USER005;COMPRA01;27;.00€;Correcto
OPE0028;05/04/2024 03:03;05/04/2024 13:43;USER004;COMPRA01;28;.00€;Correcto
OPE0029;05/04/2024 03:03;05/04/2024 06:20;USER001;COMPRA01;29;.00€;Correcto
OPE0030;05/04/2024 03:03;05/04/2024 11:42;USER002;COMPRA01;30;.00€;Error
OPE0031;05/04/2024 03:03;05/04/2024 13:30;USER005;COMPRA01;31;.00€;Error
OPE0032;05/04/2024 03:03;05/04/2024 19:08;USER005;COMPRA01;32;.00€;Correcto
OPE0033;05/04/2024 03:03;05/04/2024 20:03;USER001;COMPRA01;33;.00€;Correcto
OPE0034;05/04/2024 03:03;05/04/2024 20:43;USER001;COMPRA01;34;.00€;Error
OPE0035;05/04/2024 03:03;05/04/2024 14:28;USER005;COMPRA01;35;.00€;Correcto
OPE0036;05/04/2024 03:03;05/04/2024 03:47;USER004;COMPRA01;36;.00€;Correcto
OPE0037;05/04/2024 03:03;05/04/2024 17:09;USER005;COMPRA01;37;.00€;Finalizado
OPE0038;05/04/2024 03:03;05/04/2024 15:42;USER003;COMPRA01;38;.00€;Error
OPE0039;05/04/2024 03:03;05/04/2024 18:40;USER005;COMPRA01;39;.00€;Finalizado
OPE0040;05/04/2024 03:03;05/04/2024 17:23;USER003;COMPRA01;40;.00€;Finalizado
OPE0041;05/04/2024 03:03;05/04/2024 00:10;USER005;COMPRA01;41;.00€;Finalizado
OPE0042;05/04/2024 03:03;05/04/2024 03:09;USER002;COMPRA01;42;.00€;Correcto
OPE0043;05/04/2024 03:03;05/04/2024 12:21;USER005;COMPRA01;43;.00€;Correcto
OPE0044;05/04/2024 03:03;05/04/2024 03:09;USER005;COMPRA01;44;.00€;Correcto
OPE0045;05/04/2024 03:03;05/04/2024 17:22;USER005;COMPRA01;45;.00€;Finalizado
OPE0046;05/04/2024 03:03;05/04/2024 19:14;USER002;COMPRA01;46;.00€;Correcto
OPE0047;05/04/2024 03:03;05/04/2024 16:06;USER001;COMPRA01;47;.00€;Error
OPE0048;05/04/2024 03:03;05/04/2024 06:26;USER005;COMPRA01;48;.00€;Error
OPE0049;05/04/2024 03:03;05/04/2024 18:42;USER001;COMPRA01;49;.00€;Error
OPE0050;05/04/2024 03:03;05/04/2024 04:09;USER003;COMPRA01;50;.00€;Correcto
OPE0051;05/04/2024 03:03;05/04/2024 01:51;USER004;COMPRA01;51;.00€;Error
OPE0052;05/04/2024 03:03;05/04/2024 11:59;USER003;COMPRA01;52;.00€;Error
OPE0053;05/04/2024 03:03;05/04/2024 20:42;USER002;COMPRA01;53;.00€;Error
OPE0054;05/04/2024 03:03;05/04/2024 00:40;USER004;COMPRA01;54;.00€;Finalizado
OPE0055;05/04/2024 03:03;05/04/2024 10:35;USER002;COMPRA01;55;.00€;Finalizado
OPE0056;05/04/2024 03:03;05/04/2024 07:31;USER004;COMPRA01;56;.00€;Error
OPE0057;05/04/2024 03:03;05/04/2024 04:19;USER001;COMPRA01;57;.00€;Finalizado
OPE0058;05/04/2024 03:03;05/04/2024 12:03;USER004;COMPRA01;58;.00€;Correcto
OPE0059;05/04/2024 03:03;05/04/2024 15:16;USER005;COMPRA01;59;.00€;Finalizado
OPE0060;05/04/2024 03:03;05/04/2024 22:33;USER003;COMPRA01;60;.00€;Error
OPE0061;05/04/2024 03:03;05/04/2024 21:15;USER004;COMPRA01;61;.00€;Error
OPE0062;05/04/2024 03:03;05/04/2024 20:35;USER004;COMPRA01;62;.00€;Error
OPE0063;05/04/2024 03:03;05/04/2024 07:18;USER001;COMPRA01;63;.00€;Error
OPE0064;05/04/2024 03:03;05/04/2024 19:05;USER001;COMPRA01;64;.00€;Finalizado
OPE0065;05/04/2024 03:03;05/04/2024 04:53;USER002;COMPRA01;65;.00€;Finalizado
OPE0066;05/04/2024 03:03;05/04/2024 00:19;USER003;COMPRA01;66;.00€;Correcto
OPE0067;05/04/2024 03:03;05/04/2024 09:41;USER005;COMPRA01;67;.00€;Correcto
OPE0068;05/04/2024 03:03;05/04/2024 21:07;USER004;COMPRA01;68;.00€;Error
OPE0069;05/04/2024 03:03;05/04/2024 23:04;USER004;COMPRA01;69;.00€;Finalizado
OPE0070;05/04/2024 03:03;05/04/2024 18:54;USER003;COMPRA01;70;.00€;Error
OPE0071;05/04/2024 03:03;05/04/2024 19:40;USER001;COMPRA01;71;.00€;Finalizado
OPE0072;05/04/2024 03:03;05/04/2024 20:23;USER004;COMPRA01;72;.00€;Error
OPE0073;05/04/2024 03:03;05/04/2024 10:19;USER003;COMPRA01;73;.00€;Error
OPE0074;05/04/2024 03:03;05/04/2024 19:53;USER003;COMPRA01;74;.00€;Correcto
OPE0075;05/04/2024 03:03;05/04/2024 21:40;USER004;COMPRA01;75;.00€;Error
OPE0076;05/04/2024 03:03;05/04/2024 09:45;USER004;COMPRA01;76;.00€;Error
OPE0077;05/04/2024 03:03;05/04/2024 14:49;USER005;COMPRA01;77;.00€;Error
OPE0078;05/04/2024 03:03;05/04/2024 17:14;USER003;COMPRA01;78;.00€;Error
OPE0079;05/04/2024 03:03;05/04/2024 08:22;USER005;COMPRA01;79;.00€;Error
OPE0080;05/04/2024 03:03;05/04/2024 12:34;USER005;COMPRA01;80;.00€;Finalizado
OPE0081;05/04/2024 03:03;05/04/2024 07:23;USER002;COMPRA01;81;.00€;Error
OPE0082;05/04/2024 03:03;05/04/2024 18:39;USER001;COMPRA01;82;.00€;Finalizado
OPE0083;05/04/2024 03:03;05/04/2024 05:17;USER001;COMPRA01;83;.00€;Finalizado
OPE0084;05/04/2024 03:03;05/04/2024 13:39;USER005;COMPRA01;84;.00€;Error
OPE0085;05/04/2024 03:03;05/04/2024 03:34;USER001;COMPRA01;85;.00€;Finalizado
OPE0086;05/04/2024 03:03;05/04/2024 22:31;USER005;COMPRA01;86;.00€;Finalizado
OPE0087;05/04/2024 03:03;05/04/2024 00:46;USER001;COMPRA01;87;.00€;Error
OPE0088;05/04/2024 03:03;05/04/2024 09:09;USER003;COMPRA01;88;.00€;Error
OPE0089;05/04/2024 03:03;05/04/2024 00:44;USER005;COMPRA01;89;.00€;Error
OPE0090;05/04/2024 03:03;05/04/2024 02:25;USER005;COMPRA01;90;.00€;Finalizado
OPE0091;05/04/2024 03:03;05/04/2024 20:46;USER003;COMPRA01;91;.00€;Finalizado
OPE0092;05/04/2024 03:03;05/04/2024 02:33;USER001;COMPRA01;92;.00€;Error
OPE0093;05/04/2024 03:03;05/04/2024 16:23;USER001;COMPRA01;93;.00€;Correcto
OPE0094;05/04/2024 03:03;05/04/2024 12:34;USER002;COMPRA01;94;.00€;Finalizado
OPE0095;05/04/2024 03:03;05/04/2024 09:04;USER004;COMPRA01;95;.00€;Correcto
OPE0096;05/04/2024 03:03;05/04/2024 20:33;USER002;COMPRA01;96;.00€;Correcto
OPE0097;05/04/2024 03:03;05/04/2024 18:56;USER002;COMPRA01;97;.00€;Correcto
OPE0098;05/04/2024 03:03;05/04/2024 16:04;USER005;COMPRA01;98;.00€;Correcto
OPE0099;05/04/2024 03:03;05/04/2024 05:25;USER002;COMPRA01;99;.00€;Correcto
OPE00100;05/04/2024 03:03;05/04/2024 03:17;USER001;COMPRA01;100;.00€;Error
